idade,estado_civil,dia_da_semana,duracao,qtd_contatos_campanha,qtd_contatos_total,resultado,outlier
64,casado,qui,501,1,1,nao,0
56,casado,qui,582,4,0,sim,0
62,casado,sex,141,2,0,sim,0
81,divorciado,sex,166,3,0,sim,0
61,casado,seg,263,1,1,nao,0
57,solteiro,seg,388,1,2,nao,0
54,divorciado,seg,352,1,1,nao,0
18,solteiro,seg,269,1,1,nao,0
48,casado,seg,122,3,0,nao,0
74,divorciado,seg,88,6,0,nao,0
18,solteiro,seg,446,2,0,nao,0
63,casado,seg,510,2,1,sim,0
85,divorciado,seg,321,3,1,sim,0
84,casado,ter,351,1,0,sim,0
85,divorciado,ter,150,1,0,nao,0
59,casado,ter,476,1,1,sim,0
46,solteiro,ter,324,2,0,sim,0
56,casado,ter,280,3,1,sim,0
43,casado,ter,72,4,1,nao,0
55,casado,qua,314,1,1,sim,0
70,casado,qua,325,1,2,nao,0
56,divorciado,qua,205,1,0,nao,0
64,casado,qua,354,1,0,sim,0
70,casado,qua,546,2,0,sim,0
47,casado,qui,155,1,1,nao,0
68,casado,qui,97,1,2,nao,0
76,casado,qui,103,1,1,nao,0
68,casado,qui,141,4,0,nao,0
18,solteiro,qui,412,2,0,sim,0
76,casado,qui,330,2,2,sim,0
19,solteiro,qui,110,2,3,nao,0
24,solteiro,qui,726,3,0,sim,1
76,casado,qui,324,3,2,sim,0
76,casado,qui,184,6,1,nao,0
38,solteiro,sex,170,4,1,sim,0
28,solteiro,sex,454,6,1,nao,0
21,solteiro,sex,379,3,1,sim,0
52,casado,sex,406,1,1,sim,0
23,solteiro,sex,248,6,0,nao,0
30,solteiro,sex,127,2,1,nao,0
55,divorciado,sex,415,7,0,sim,0
36,casado,sex,52,4,0,nao,0
42,casado,sex,104,5,1,nao,0
29,casado,seg,116,2,1,nao,0
26,solteiro,seg,796,1,0,nao,1
43,casado,seg,2062,2,1,sim,1
29,casado,seg,77,3,1,nao,0
29,solteiro,seg,264,2,0,sim,0
28,solteiro,seg,94,3,3,nao,0
31,casado,seg,367,2,1,sim,0
51,casado,seg,267,2,0,sim,0
23,solteiro,ter,321,2,0,sim,0
27,solteiro,ter,396,1,0,nao,0
23,solteiro,ter,256,2,0,sim,0
50,casado,ter,410,3,0,sim,0
27,solteiro,ter,305,3,1,sim,0
23,solteiro,ter,158,2,0,nao,0
62,casado,qua,282,1,1,sim,0
28,solteiro,qua,102,2,0,nao,0
57,casado,qua,391,2,0,sim,0
41,casado,qui,422,2,0,sim,0
35,casado,qui,520,3,2,nao,0
41,casado,qui,213,1,0,sim,0
41,casado,qui,500,1,0,sim,0
76,divorciado,qui,956,1,0,nao,1
35,casado,qui,105,1,3,nao,0
45,casado,qui,150,2,1,sim,0
35,casado,qui,62,3,1,nao,0
41,solteiro,qui,273,1,1,nao,0
46,casado,seg,679,1,0,sim,1
22,solteiro,seg,1141,1,0,sim,1
63,casado,seg,83,4,0,nao,0
59,casado,seg,193,1,1,nao,0
53,casado,seg,433,1,0,nao,0
37,casado,seg,206,2,1,sim,0
35,casado,seg,315,1,1,sim,0
39,solteiro,seg,387,1,2,sim,0
53,casado,seg,824,1,2,sim,1
30,solteiro,seg,256,1,0,nao,0
46,solteiro,seg,1472,1,1,nao,1
63,casado,seg,137,1,1,nao,0
32,solteiro,seg,205,4,1,sim,0
35,divorciado,seg,473,2,1,sim,0
40,casado,seg,893,1,0,sim,1
34,casado,ter,195,2,0,nao,0
29,casado,ter,207,4,0,nao,0
73,divorciado,ter,284,1,0,sim,0
43,casado,ter,689,2,0,sim,1
26,solteiro,ter,296,1,1,sim,0
27,solteiro,ter,1370,3,2,sim,1
32,solteiro,ter,449,2,0,sim,0
34,casado,ter,196,2,2,sim,0
32,solteiro,ter,215,2,0,nao,0
27,solteiro,ter,109,1,1,nao,0
35,casado,ter,554,1,0,nao,0
73,divorciado,ter,63,3,2,sim,0
51,casado,qua,241,3,0,sim,0
31,casado,qua,158,3,0,nao,0
39,casado,qua,110,3,1,nao,0
59,casado,qui,112,4,1,nao,0
59,casado,qui,646,3,1,nao,1
39,solteiro,seg,229,1,1,sim,0
60,casado,seg,10,1,0,nao,0
30,casado,ter,904,1,0,sim,1
78,divorciado,ter,591,1,1,sim,0
66,casado,ter,229,1,1,sim,0
66,casado,ter,525,1,2,sim,0
31,divorciado,ter,107,1,0,nao,0
30,casado,ter,658,1,0,sim,1
30,casado,ter,368,1,0,sim,0
30,casado,ter,147,1,0,nao,0
27,casado,ter,18,1,0,nao,0
30,casado,ter,105,1,1,nao,0
31,casado,ter,207,1,0,sim,0
66,casado,ter,328,1,0,nao,0
66,casado,ter,177,1,1,sim,0
53,casado,ter,539,2,0,sim,0
27,solteiro,ter,133,1,0,nao,0
19,solteiro,ter,313,1,2,sim,0
31,divorciado,ter,292,2,1,sim,0
25,solteiro,ter,228,4,0,sim,0
35,solteiro,ter,187,3,0,sim,0
30,casado,ter,263,2,2,sim,0
33,casado,qua,235,3,1,sim,0
21,solteiro,qua,363,1,1,sim,0
38,solteiro,qua,141,1,1,sim,0
38,solteiro,qua,557,1,0,sim,0
24,solteiro,qua,145,2,1,sim,0
38,solteiro,qua,355,1,2,sim,0
51,casado,qua,19,1,0,nao,0
37,solteiro,qua,153,2,2,sim,0
21,solteiro,qua,136,2,1,sim,0
36,casado,qua,114,6,0,nao,0
54,solteiro,qua,700,3,0,nao,1
36,solteiro,qua,834,1,0,sim,1
34,solteiro,qui,221,3,2,sim,0
37,solteiro,qui,194,2,1,nao,0
34,solteiro,qui,180,2,0,sim,0
52,casado,qui,177,2,3,sim,0
34,casado,qui,364,2,1,nao,0
34,solteiro,qui,251,1,2,sim,0
36,casado,qui,148,1,2,sim,0
53,divorciado,qui,2486,1,0,sim,1
53,divorciado,qui,431,1,1,nao,0
25,solteiro,qui,117,2,0,nao,0
55,casado,qui,220,7,0,nao,0
25,solteiro,qui,456,2,2,sim,0
66,divorciado,qui,141,4,2,nao,0
53,divorciado,qui,262,1,2,nao,0
34,casado,qui,562,3,1,sim,0
25,solteiro,sex,252,3,1,nao,0
64,casado,sex,158,1,2,nao,0
34,casado,sex,115,1,0,sim,0
41,divorciado,sex,418,1,0,sim,0
28,casado,sex,341,4,1,sim,0
72,casado,sex,87,1,1,sim,0
33,solteiro,sex,373,1,0,sim,0
85,solteiro,sex,116,7,2,nao,0
38,solteiro,sex,154,3,3,nao,0
31,solteiro,sex,172,2,0,nao,0
34,divorciado,sex,257,1,1,sim,0
74,casado,sex,607,2,0,sim,1
27,solteiro,sex,219,1,0,sim,0
22,solteiro,sex,84,1,1,nao,0
50,casado,sex,809,1,0,sim,1
41,divorciado,sex,319,1,0,sim,0
38,solteiro,sex,292,2,0,sim,0
41,divorciado,sex,498,2,3,sim,0
41,divorciado,sex,376,2,0,sim,0
43,casado,seg,264,2,1,sim,0
59,casado,seg,284,2,0,nao,0
35,solteiro,seg,185,2,0,nao,0
29,solteiro,seg,150,4,0,nao,0
27,solteiro,seg,111,3,0,nao,0
29,solteiro,seg,154,2,1,nao,0
73,casado,seg,659,1,0,sim,1
29,solteiro,seg,132,1,0,sim,0
49,casado,seg,277,4,1,sim,0
49,casado,seg,157,3,2,nao,0
27,solteiro,seg,104,1,1,sim,0
49,casado,seg,172,1,2,sim,0
59,casado,seg,124,2,0,sim,0
33,solteiro,seg,265,2,0,sim,0
36,solteiro,seg,409,1,0,sim,0
49,casado,seg,301,1,1,sim,0
27,solteiro,seg,139,6,1,nao,0
64,casado,ter,139,2,1,sim,0
34,solteiro,ter,225,1,1,sim,0
42,casado,ter,185,1,3,sim,0
34,solteiro,ter,469,1,2,sim,0
29,solteiro,ter,176,1,0,sim,0
34,solteiro,ter,568,1,3,sim,0
34,solteiro,ter,241,1,1,sim,0
34,solteiro,ter,301,1,2,sim,0
34,solteiro,ter,236,1,0,sim,0
55,divorciado,ter,212,3,3,sim,0
34,solteiro,ter,305,1,1,sim,0
34,solteiro,ter,288,2,1,sim,0
64,casado,ter,700,2,1,sim,1
26,solteiro,ter,273,2,1,sim,0
34,solteiro,ter,265,2,0,nao,0
34,solteiro,ter,295,1,0,sim,0
38,solteiro,ter,450,3,2,sim,0
29,solteiro,ter,207,2,1,sim,0
25,casado,qua,436,2,1,sim,0
43,casado,qua,239,1,0,sim,0
35,casado,qua,138,1,1,nao,0
28,solteiro,qua,217,1,1,nao,0
28,solteiro,qua,152,1,1,nao,0
31,casado,qua,625,4,0,nao,1
55,casado,qua,106,2,1,sim,0
28,solteiro,qui,257,4,2,sim,0
33,casado,qui,78,2,1,nao,0
27,solteiro,qui,129,4,1,nao,0
39,divorciado,qui,93,1,1,nao,0
46,casado,qui,184,1,1,nao,0
46,casado,qui,335,1,0,sim,0
38,casado,qui,257,1,0,sim,0
53,divorciado,qui,228,1,1,nao,0
35,casado,qui,282,2,1,nao,0
33,casado,qui,117,1,1,nao,0
31,solteiro,qui,275,2,0,nao,0
31,casado,qui,171,4,3,sim,0
28,solteiro,sex,169,3,1,nao,0
61,divorciado,sex,102,2,1,nao,0
33,casado,sex,121,2,1,nao,0
23,solteiro,sex,290,1,1,sim,0
38,solteiro,sex,422,1,1,sim,0
33,casado,sex,119,2,3,nao,0
26,solteiro,sex,215,1,3,sim,0
27,solteiro,sex,212,1,0,sim,0
27,solteiro,sex,229,3,1,sim,0
80,casado,sex,213,3,4,sim,0
62,casado,seg,104,2,2,sim,0
58,casado,seg,144,2,1,nao,0
73,casado,seg,209,2,1,nao,0
53,casado,seg,261,4,0,nao,0
30,casado,seg,106,3,0,nao,0
29,solteiro,seg,257,1,0,sim,0
62,casado,seg,192,1,1,sim,0
48,casado,seg,151,1,1,nao,0
53,casado,seg,247,5,2,nao,0
53,casado,seg,109,1,1,nao,0
33,solteiro,seg,427,1,2,sim,0
58,casado,seg,549,5,2,nao,0
62,casado,seg,435,3,1,nao,0
82,casado,seg,506,2,0,sim,0
29,solteiro,seg,287,2,0,nao,0
31,casado,seg,161,2,0,sim,0
62,casado,seg,105,2,0,nao,0
30,casado,seg,577,7,0,sim,0
30,solteiro,seg,341,1,0,nao,0
34,casado,seg,300,6,1,sim,0
48,casado,seg,195,2,0,nao,0
29,solteiro,seg,361,1,3,sim,0
34,casado,seg,129,1,1,nao,0
65,casado,ter,189,1,0,nao,0
31,solteiro,ter,180,1,1,sim,0
47,divorciado,ter,261,1,0,sim,0
48,casado,ter,279,1,2,sim,0
33,solteiro,ter,459,1,0,sim,0
52,casado,ter,294,1,1,nao,0
46,solteiro,ter,263,1,2,sim,0
31,solteiro,ter,295,1,2,sim,0
33,solteiro,ter,244,2,0,nao,0
27,solteiro,ter,384,1,2,nao,0
52,casado,ter,231,1,2,sim,0
66,casado,ter,618,1,0,nao,1
30,solteiro,ter,272,3,0,nao,0
66,casado,ter,881,3,1,sim,1
23,solteiro,qua,128,1,0,sim,0
33,casado,qua,184,1,1,nao,0
37,casado,qua,395,1,1,nao,0
56,casado,qua,181,2,2,nao,0
59,casado,qua,133,7,0,nao,0
52,casado,qua,272,3,0,sim,0
53,solteiro,qui,362,1,2,sim,0
53,casado,qui,93,1,1,nao,0
26,casado,qui,359,1,1,nao,0
28,solteiro,qui,370,1,1,nao,0
28,solteiro,qui,237,1,0,sim,0
28,solteiro,qui,125,1,0,nao,0
47,solteiro,qui,394,2,0,nao,0
38,solteiro,qui,420,1,0,sim,0
43,casado,qui,265,1,0,sim,0
34,solteiro,qui,910,2,3,sim,1
29,solteiro,qui,467,2,1,sim,0
24,solteiro,qui,165,3,0,nao,0
50,casado,qui,245,2,0,nao,0
39,divorciado,qui,593,4,1,sim,0
75,casado,seg,293,2,1,sim,0
59,casado,seg,254,2,0,sim,0
27,solteiro,seg,247,3,2,sim,0
30,,seg,977,2,2,sim,1
30,,seg,173,2,2,sim,0
29,solteiro,seg,215,1,0,sim,0
38,solteiro,seg,248,1,4,sim,0
38,solteiro,seg,344,1,1,nao,0
38,solteiro,seg,516,6,0,nao,0
39,divorciado,seg,222,1,2,sim,0
39,divorciado,seg,174,1,1,sim,0
36,divorciado,seg,96,2,1,nao,0
70,casado,seg,174,2,2,nao,0
75,casado,seg,153,2,0,nao,0
27,solteiro,seg,291,1,3,sim,0
30,solteiro,ter,255,1,2,sim,0
37,casado,ter,158,1,1,nao,0
30,solteiro,ter,136,1,1,sim,0
27,solteiro,ter,273,1,0,sim,0
27,solteiro,ter,128,1,1,sim,0
27,solteiro,ter,191,2,0,sim,0
30,solteiro,qui,101,1,1,sim,0
30,solteiro,qui,292,1,0,sim,0
80,casado,qui,156,1,0,sim,0
28,solteiro,qui,247,1,0,nao,0
41,divorciado,qui,187,1,1,sim,0
33,solteiro,qui,196,3,1,nao,0
28,solteiro,qui,189,1,0,nao,0
36,solteiro,qui,231,1,0,nao,0
78,casado,qui,272,1,2,sim,0
66,divorciado,qui,201,1,2,sim,0
34,solteiro,sex,98,2,0,nao,0
57,casado,sex,94,2,0,nao,0
65,divorciado,sex,288,3,0,sim,0
33,solteiro,sex,128,2,1,nao,0
59,solteiro,sex,169,2,0,nao,0
34,solteiro,sex,360,1,1,sim,0
26,solteiro,sex,454,1,0,nao,0
27,solteiro,sex,281,1,0,sim,0
26,solteiro,sex,81,1,4,nao,0
34,divorciado,sex,156,1,0,nao,0
78,casado,sex,139,1,0,nao,0
28,solteiro,sex,157,2,1,nao,0
51,casado,sex,201,3,1,nao,0
57,casado,sex,698,1,0,nao,1
58,casado,seg,92,2,1,sim,0
58,casado,seg,198,2,2,nao,0
58,casado,seg,88,3,2,nao,0
58,casado,seg,164,5,1,nao,0
58,casado,seg,135,1,2,nao,0
36,solteiro,seg,231,2,4,nao,0
57,casado,seg,341,2,0,sim,0
62,casado,seg,515,2,2,nao,0
58,casado,seg,317,4,0,nao,0
20,solteiro,seg,150,3,3,nao,0
58,casado,seg,113,4,0,nao,0
35,casado,seg,433,3,1,sim,0
49,divorciado,ter,361,2,1,nao,0
86,casado,ter,186,2,2,nao,0
68,divorciado,ter,277,2,1,sim,0
59,divorciado,ter,236,1,0,sim,0
27,solteiro,ter,359,1,1,sim,0
47,casado,ter,110,1,0,sim,0
34,casado,ter,57,4,0,nao,0
27,solteiro,ter,371,1,2,nao,0
27,solteiro,ter,238,4,0,sim,0
49,divorciado,ter,236,4,1,sim,0
64,casado,qua,262,2,0,sim,0
56,divorciado,qua,577,1,0,sim,0
56,divorciado,qua,170,1,1,sim,0
56,solteiro,qua,193,1,1,sim,0
56,solteiro,qua,175,1,1,sim,0
56,solteiro,qua,382,1,1,nao,0
27,solteiro,qua,210,1,2,sim,0
32,casado,qua,30,1,0,nao,0
60,casado,qui,149,1,1,sim,0
56,solteiro,qui,158,1,1,nao,0
33,solteiro,qui,280,1,2,sim,0
27,solteiro,qui,390,1,1,sim,0
41,divorciado,qui,558,2,0,sim,0
27,solteiro,qui,176,1,1,nao,0
35,divorciado,qui,216,3,1,sim,0
27,solteiro,qui,263,1,0,nao,0
84,divorciado,qui,220,2,2,nao,0
32,solteiro,qui,358,2,0,sim,0
35,divorciado,qui,111,1,0,sim,0
33,solteiro,ter,179,3,0,sim,0
27,solteiro,ter,127,3,1,nao,0
46,casado,ter,189,1,2,sim,0
27,solteiro,ter,317,1,1,sim,0
61,casado,ter,196,1,1,sim,0
76,casado,ter,122,4,1,nao,0
82,divorciado,ter,139,6,0,sim,0
58,casado,qua,1307,1,0,sim,1
39,casado,qui,208,3,1,nao,0
53,divorciado,qui,222,2,0,sim,0
75,casado,qui,237,2,0,nao,0
53,divorciado,qui,126,6,0,nao,0
53,divorciado,qui,198,2,0,nao,0
58,solteiro,qui,335,1,0,sim,0
26,solteiro,qui,618,1,0,sim,1
71,casado,qui,559,1,0,sim,0
53,casado,qui,758,2,2,sim,1
71,casado,qui,236,2,0,nao,0
37,casado,seg,481,1,0,sim,0
54,casado,seg,158,2,0,sim,0
37,solteiro,seg,161,1,1,nao,0
35,casado,seg,337,1,2,nao,0
33,solteiro,seg,169,1,0,nao,0
58,solteiro,seg,284,1,1,nao,0
62,casado,seg,366,2,1,nao,0
58,solteiro,seg,158,2,2,nao,0
33,solteiro,seg,339,1,2,nao,0
48,casado,seg,333,1,1,sim,0
49,casado,seg,119,1,1,nao,0
42,divorciado,seg,271,1,1,nao,0
33,solteiro,seg,143,1,0,nao,0
58,solteiro,seg,147,1,1,nao,0
56,casado,seg,119,2,0,nao,0
59,casado,seg,1397,3,1,sim,1
33,solteiro,seg,143,2,1,nao,0
35,casado,seg,176,1,0,sim,0
63,casado,seg,176,3,0,sim,0
33,solteiro,ter,113,3,1,nao,0
26,solteiro,ter,295,4,2,sim,0
80,casado,ter,232,1,1,sim,0
49,casado,ter,218,2,3,sim,0
20,solteiro,ter,240,1,1,sim,0
20,solteiro,ter,278,4,1,sim,0
53,casado,ter,398,2,0,sim,0
36,solteiro,qua,173,1,0,sim,0
48,casado,qui,220,2,1,nao,0
48,casado,qui,185,1,2,sim,0
74,casado,qui,200,1,0,sim,0
48,casado,qui,200,1,2,sim,0
48,casado,qui,141,1,0,sim,0
35,casado,qui,330,1,1,sim,0
37,casado,qui,214,1,0,sim,0
46,solteiro,qui,191,3,1,nao,0
58,casado,qui,98,4,2,nao,0
22,solteiro,qui,699,2,1,nao,1
35,casado,qui,218,2,1,sim,0
68,casado,sex,177,1,0,nao,0
41,casado,sex,961,6,0,sim,1
68,casado,sex,330,3,0,sim,0
55,casado,sex,148,2,1,nao,0
50,solteiro,sex,634,1,0,sim,1
82,divorciado,seg,125,2,0,sim,0
25,solteiro,seg,131,2,1,nao,0
29,solteiro,seg,237,4,0,nao,0
25,solteiro,seg,232,3,1,nao,0
54,casado,seg,220,1,1,nao,0
82,divorciado,seg,529,1,2,sim,0
74,divorciado,seg,142,2,0,sim,0
74,divorciado,seg,184,2,2,nao,0
74,casado,seg,1143,5,0,sim,1
85,casado,ter,175,6,1,sim,0
85,casado,ter,167,1,2,sim,0
85,casado,ter,166,1,0,nao,0
75,divorciado,ter,162,1,2,sim,0
85,casado,ter,462,1,1,sim,0
70,casado,ter,268,2,1,nao,0
45,casado,ter,379,3,1,sim,0
61,casado,ter,930,4,0,nao,1
49,divorciado,qua,381,2,0,nao,0
66,divorciado,qua,476,1,0,sim,0
57,casado,qua,595,3,1,sim,0
80,divorciado,qua,354,1,0,nao,0
80,divorciado,qua,403,1,0,sim,0
80,divorciado,qua,623,2,0,sim,1
80,divorciado,qua,654,2,0,sim,1
57,casado,qua,224,2,1,sim,0
58,casado,qui,229,1,1,sim,0
53,casado,qui,494,1,1,sim,0
80,divorciado,qui,234,1,0,nao,0
57,casado,qui,407,2,0,sim,0
77,casado,qui,165,7,0,sim,0
59,divorciado,qui,247,2,1,nao,0
44,casado,qui,292,4,0,nao,0
80,divorciado,qui,554,1,2,sim,0
32,solteiro,sex,109,5,1,nao,0
43,divorciado,sex,263,4,0,sim,0
41,casado,sex,342,1,0,sim,0
63,casado,sex,164,1,0,nao,0
47,casado,sex,296,1,1,sim,0
73,solteiro,sex,291,1,3,sim,0
26,solteiro,sex,888,1,2,sim,1
25,solteiro,sex,207,1,0,nao,0
62,casado,sex,215,2,1,nao,0
71,casado,seg,92,8,0,nao,0
29,solteiro,seg,378,3,1,nao,0
46,casado,seg,194,3,0,sim,0
38,divorciado,seg,182,2,1,sim,0
29,casado,seg,116,2,0,nao,0
32,casado,seg,688,2,0,sim,1
46,casado,seg,128,2,2,nao,0
29,casado,seg,192,1,1,sim,0
30,solteiro,seg,102,3,1,nao,0
20,solteiro,seg,1472,1,3,sim,1
46,casado,seg,166,5,4,nao,0
24,solteiro,seg,234,10,0,nao,0
71,casado,seg,328,2,1,sim,0
24,solteiro,seg,125,2,1,nao,0
71,casado,seg,117,3,0,nao,0
29,casado,seg,135,3,1,nao,0
24,solteiro,seg,135,1,1,nao,0
27,solteiro,ter,147,2,1,nao,0
39,casado,ter,325,1,2,sim,0
24,solteiro,ter,345,1,0,nao,0
24,solteiro,ter,252,1,1,nao,0
27,solteiro,ter,605,1,0,nao,1
37,casado,ter,426,2,0,sim,0
30,solteiro,ter,321,1,0,sim,0
20,solteiro,ter,81,3,0,nao,0
44,casado,ter,473,2,1,sim,0
29,solteiro,ter,370,1,0,sim,0
48,solteiro,ter,159,3,0,sim,0
20,solteiro,ter,99,1,0,nao,0
52,casado,qua,184,2,1,sim,0
52,casado,qua,403,1,1,sim,0
28,solteiro,qua,545,2,4,sim,0
33,casado,qua,623,1,1,sim,1
52,casado,qua,387,2,0,sim,0
50,casado,qui,717,3,0,sim,1
33,casado,qui,157,6,0,nao,0
29,solteiro,qui,226,2,0,sim,0
38,solteiro,qui,882,1,1,sim,1
61,casado,qui,165,2,0,nao,0
31,solteiro,qui,210,1,0,sim,0
36,casado,qui,91,1,0,nao,0
37,casado,qui,277,1,1,sim,0
26,solteiro,qui,115,2,1,nao,0
35,solteiro,qui,388,2,0,sim,0
29,solteiro,qui,1241,5,0,sim,1
36,casado,qui,835,7,0,nao,1
52,casado,qui,395,3,0,sim,0
33,solteiro,qui,305,3,0,sim,0
38,solteiro,qui,449,1,1,sim,0
34,casado,sex,211,2,2,nao,0
36,casado,sex,315,1,1,sim,0
30,casado,sex,242,4,1,nao,0
20,solteiro,sex,342,2,0,nao,0
35,casado,sex,262,3,1,sim,0
36,casado,sex,572,2,0,nao,0
28,solteiro,sex,97,1,1,nao,0
28,solteiro,sex,148,1,0,nao,0
31,solteiro,sex,183,1,2,sim,0
21,solteiro,sex,551,1,0,sim,0
20,solteiro,sex,180,2,0,nao,0
37,casado,ter,106,1,2,nao,0
39,casado,ter,552,1,2,sim,0
52,casado,ter,131,1,2,nao,0
29,solteiro,ter,85,1,2,nao,0
30,solteiro,ter,113,1,1,nao,0
30,solteiro,ter,165,1,1,nao,0
48,casado,ter,268,1,3,sim,0
18,solteiro,ter,421,1,1,sim,0
18,solteiro,ter,489,1,1,sim,0
79,casado,ter,104,1,2,nao,0
79,casado,ter,126,1,0,nao,0
43,solteiro,ter,164,2,2,sim,0
52,casado,ter,556,2,0,sim,0
24,solteiro,ter,153,2,2,sim,0
52,casado,ter,209,1,2,sim,0
19,solteiro,ter,203,1,3,nao,0
29,solteiro,ter,104,1,1,nao,0
51,casado,ter,1267,1,1,sim,1
32,solteiro,qua,188,2,0,sim,0
37,casado,qua,100,1,0,nao,0
24,solteiro,qua,389,1,2,sim,0
24,solteiro,qua,329,1,2,nao,0
24,solteiro,qua,173,1,3,nao,0
24,solteiro,qua,258,1,5,sim,0
52,casado,qua,338,1,0,sim,0
18,solteiro,qua,110,1,2,nao,0
29,solteiro,qua,720,1,2,nao,1
29,solteiro,qua,232,1,1,sim,0
44,solteiro,qua,174,1,0,nao,0
27,casado,qua,54,1,0,nao,0
20,solteiro,qua,510,4,0,sim,0
48,solteiro,qua,121,4,1,nao,0
46,casado,qua,16,1,0,nao,0
72,casado,qua,443,4,0,sim,0
36,casado,qui,109,1,1,nao,0
37,casado,qui,246,1,4,sim,0
33,casado,qui,192,1,1,sim,0
52,casado,qui,250,1,5,sim,0
52,casado,qui,195,1,0,sim,0
52,casado,qui,613,1,2,sim,1
52,casado,qui,227,2,0,nao,0
19,solteiro,qui,220,1,1,nao,0
18,solteiro,qui,183,1,2,nao,0
52,casado,qui,211,1,4,sim,0
62,casado,qui,111,1,0,nao,0
31,solteiro,qui,243,2,1,sim,0
78,divorciado,sex,218,2,2,nao,0
37,casado,sex,292,3,0,sim,0
44,casado,sex,662,2,1,sim,1
30,solteiro,sex,300,3,0,sim,0
44,casado,sex,201,2,1,nao,0
30,solteiro,sex,226,2,2,sim,0
60,casado,sex,110,2,0,nao,0
44,casado,sex,113,1,1,nao,0
42,solteiro,sex,116,3,0,nao,0
44,solteiro,sex,211,4,1,sim,0
33,casado,seg,165,1,0,nao,0
82,casado,seg,135,3,0,nao,0
22,solteiro,seg,171,2,2,sim,0
38,casado,seg,269,5,2,nao,0
41,casado,seg,128,2,0,nao,0
38,casado,seg,583,6,4,sim,0
46,solteiro,seg,522,6,0,nao,0
56,casado,seg,483,5,0,sim,0
24,solteiro,ter,113,2,2,nao,0
34,casado,ter,97,3,0,nao,0
54,casado,ter,172,5,1,nao,0
50,casado,qua,801,1,1,nao,1
59,divorciado,qua,193,1,0,sim,0
58,casado,qua,309,1,1,sim,0
50,casado,qua,176,2,3,sim,0
77,casado,qua,152,1,4,sim,0
66,casado,qua,171,2,2,sim,0
50,casado,qua,333,1,2,nao,0
61,casado,qua,228,2,1,sim,0
48,casado,qua,317,1,3,sim,0
48,casado,qua,236,1,2,sim,0
50,casado,qua,208,2,5,nao,0
40,casado,qua,248,1,4,sim,0
30,solteiro,qua,144,1,1,nao,0
60,casado,qua,762,1,2,sim,1
48,casado,qua,360,1,1,sim,0
77,casado,qua,372,1,4,sim,0
30,solteiro,qua,177,1,1,nao,0
47,casado,qua,267,2,3,nao,0
34,solteiro,qui,18,1,0,nao,0
45,casado,qui,414,1,2,sim,0
92,casado,qui,271,1,2,nao,0
58,casado,qui,289,1,4,sim,0
31,casado,qui,400,1,1,sim,0
41,casado,qui,306,1,4,sim,0
28,solteiro,qui,263,1,1,sim,0
29,solteiro,qui,216,1,3,sim,0
39,casado,qui,328,2,3,sim,0
70,casado,qui,331,1,2,sim,0
40,solteiro,qui,356,1,3,sim,0
40,solteiro,qui,234,1,3,sim,0
28,solteiro,qui,457,2,1,nao,0
60,casado,qui,336,3,5,sim,0
29,casado,sex,567,3,2,sim,0
52,casado,sex,404,2,1,sim,0
52,casado,sex,698,5,1,nao,1
30,solteiro,sex,532,5,0,sim,0
47,divorciado,sex,7,1,0,nao,0
32,casado,sex,389,4,1,nao,0
41,casado,sex,338,3,1,nao,0
68,casado,sex,220,1,1,sim,0
33,casado,sex,700,4,4,sim,1
76,casado,sex,1205,2,2,sim,1
65,casado,sex,407,3,1,sim,0
77,casado,sex,318,3,0,nao,0
33,casado,sex,62,2,0,nao,0
52,casado,sex,787,3,3,sim,1
33,solteiro,sex,396,5,0,sim,0
71,casado,sex,466,4,2,sim,0
29,solteiro,seg,556,1,1,sim,0
63,casado,seg,492,1,0,nao,0
33,casado,seg,740,1,2,sim,1
33,casado,seg,312,2,0,nao,0
54,casado,seg,564,5,0,nao,0
60,casado,seg,272,2,2,sim,0
33,casado,seg,157,2,3,nao,0
63,casado,seg,444,2,1,sim,0
33,casado,seg,508,1,0,sim,0
74,divorciado,ter,387,1,0,sim,0
47,divorciado,ter,336,1,3,sim,0
50,casado,ter,353,3,0,sim,0
29,casado,qua,30,1,0,nao,0
48,divorciado,qua,661,3,0,sim,1
28,solteiro,qua,472,1,5,sim,0
68,casado,qui,237,7,2,nao,0
68,casado,qui,420,1,1,sim,0
45,casado,qui,254,1,1,nao,0
45,casado,qui,165,1,3,nao,0
46,casado,qui,154,1,0,sim,0
31,casado,qui,291,2,0,sim,0
58,casado,qui,342,2,0,sim,0
31,solteiro,qui,339,2,0,nao,0
34,casado,qui,321,4,3,nao,0
46,casado,qui,351,3,0,sim,0
28,solteiro,sex,226,3,2,sim,0
31,solteiro,sex,214,4,0,sim,0
31,solteiro,sex,429,1,3,nao,0
61,casado,sex,403,1,2,sim,0
41,casado,sex,588,1,2,sim,0
34,casado,sex,145,1,2,nao,0
34,casado,sex,407,3,3,sim,0
29,solteiro,sex,122,1,2,nao,0
45,casado,sex,374,1,1,sim,0
28,solteiro,sex,1027,2,0,sim,1
24,solteiro,seg,375,2,0,sim,0
80,casado,seg,382,1,3,sim,0
51,casado,seg,131,2,4,nao,0
36,divorciado,seg,341,7,0,nao,0
79,casado,seg,260,1,1,nao,0
24,solteiro,seg,699,1,2,sim,1
76,divorciado,seg,168,1,1,sim,0
45,solteiro,ter,146,2,1,sim,0
